tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm
157353,Transcendence,2014-04-16,2014,4,Thriller|Science Fiction|Drama|Mystery,Thriller,Johnny Depp|Rebecca Hall|Paul Bettany|Cillian Murphy|Kate Mara,85|15556|6162|2037|51072,100000000.0,103039258.0,119,4.4586,6.067,5758,8.123830947811458,8.136833668705195,0.18753907063971662,0.03524103767236561
747188,Asteroid City,2023-06-08,2023,6,Comedy|Drama,Comedy,Jason Schwartzman|Scarlett Johansson|Tom Hanks|Jeffrey Wright|Tilda Swinton,17881|1245|31|2954|3063,25000000.0,53857743.0,105,4.7262,6.5,2447,7.412096763786537,7.745404901740175,0.0312565117732861,0.01841937411558031
976573,Elemental,2023-06-14,2023,6,Animation|Family|Romance|Fantasy|Comedy,Animation,Leah Lewis|Mamoudou Athie|Ronnie del Carmen|Shila Ommi|Wendi McLendon-Covey,1087262|1639848|1236458|2073564|63234,200000000.0,496444308.0,102,12.2656,7.578,5233,8.31518674657482,8.710027286650806,0.39591581579495727,0.16979824666928853
976576,Emmanuelle,2024-09-25,2024,9,Drama|Romance,Drama,Noémie Merlant|Will Sharpe|Naomi Watts|Jamie Campbell Bower|Chacha Huang,1385600|939337|3489|83356|1915026,19000000.0,712413.0,105,3.9127,4.7,107,7.278748092235253,5.852726349271063,0.01875390706397166,0.00024195805033041704
222935,The Fault in Our Stars,2014-06-02,2014,6,Romance|Drama,Romance,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern|Sam Trammell,94185|1159982|232006|4784|131006,14000000.0,307166834.0,126,5.6634,7.592,11524,7.269958987688231,8.611205269173437,0.008335069806209627,0.10505924896850243
222936,Aloha,2015-05-29,2015,5,Drama|Comedy|Romance,Drama,Bradley Cooper|Emma Stone|Rachel McAdams|Bill Murray|John Krasinski,51329|54693|53714|1532|17697,37000000.0,26250020.0,105,4.7992,5.516,2143,7.691482582571558,7.542410496242867,0.056261721191914985,0.00897664288058433
59108,Tower Heist,2011-11-02,2011,11,Action|Comedy,Action,Ben Stiller|Eddie Murphy|Casey Affleck|Alan Alda|Matthew Broderick,7399|776|1893|21278|4756,75000000.0,152930623.0,104,3.6611,6.114,3150,8.021101012505088,8.330534208426098,0.13544488435090643,0.052305492812041034
321258,The Boy,2016-01-22,2016,1,Horror|Mystery|Thriller,Horror,Lauren Cohan|Rupert Evans|James Russell|Jim Norton|Diana Hardcastle,62220|17283|1029403|14950|346352,10000000.0,73929392.0,98,3.2779,5.973,3930,7.117817963586081,7.98663509805773,0.0,0.02528452510793763
583406,Judas and the Black Messiah,2021-02-12,2021,2,Drama|History,Drama,Daniel Kaluuya|LaKeith Stanfield|Jesse Plemons|Dominique Fishback|Ashton Sanders,206919|1200864|88124|1676520|1152019,26000000.0,6416063.0,125,2.4425,7.296,1681,7.480193548824322,6.872488832448995,0.03334027922483851,0.0021927902145217498
157433,Pet Sematary,2019-04-04,2019,4,Horror,Horror,Jason Clarke|Amy Seimetz|John Lithgow|Jeté Laurence|Hugo Lavoie,76512|139150|12074|1853972|2143772,21000000.0,113118226.0,101,3.4749,5.745,3399,7.412517766368594,8.143831062458366,0.022921441967076475,0.0386883696363282
26389,From Paris with Love,2010-02-04,2010,2,Action|Crime|Thriller,Action,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin,8891|1244|120832|120833|1019987,52000000.0,52800000.0,92,8.7922,6.368,2281,7.875376880767024,7.8820074596660366,0.08751823296520109,0.018057591911930328
26390,Brooklyn's Finest,2010-03-04,2010,3,Crime|Drama|Thriller,Crime,Richard Gere|Don Cheadle|Ethan Hawke|Wesley Snipes|Vincent D'Onofrio,1205|1896|569|10814|7132,17000000.0,45700000.0,132,2.183,6.3,978,7.389822454085615,7.819289739671102,0.014586372160866848,0.015629163034674806
878361,Big George Foreman,2023-04-27,2023,4,History|Drama,History,Khris Davis|Forest Whitaker|Sullivan Jones|Deion Smith|Matthew Glave,2073341|2178|1833646|3131490|1219226,32000000.0,3800000.0,129,2.5671,7.563,341,7.519306724501629,6.593940339341575,0.04584288393415295,0.0012980123365048885
26428,Agora,2009-05-17,2009,5,Adventure|Drama|History,Adventure,Rachel Weisz|Max Minghella|Oscar Isaac|Ashraf Barhom|Michael Lonsdale,3293|2978|25072|766|2369,70000000.0,39457342.0,127,3.1426,7.0,1547,8.011699947224361,7.762729738454049,0.1250260470931444,0.013493972758895903
419680,Daddy's Home 2,2017-11-09,2017,11,Comedy,Comedy,Will Ferrell|Mark Wahlberg|Mel Gibson|John Lithgow|Linda Cardellini,23659|13240|2461|12074|1817,69000000.0,180613180.0,100,7.0155,6.31,2717,7.9475349850048005,8.365435332853236,0.12294227964159199,0.06177381968740329
26466,Triangle,2009-10-16,2009,10,Horror,Horror,Melissa George|Liam Hemsworth|Emma Lung|Rachael Carpani|Michael Dorman,27755|96066|62754|77767|76068,12000000.0,1594955.0,98,4.1576,6.9,2929,7.245783153962314,6.369350393620622,0.004167534903104814,0.0005438158641601133
419704,Ad Astra,2019-09-17,2019,9,Science Fiction|Drama,Science Fiction,Brad Pitt|Tommy Lee Jones|Liv Tyler|Ruth Negga|Donald Sutherland,287|2176|882|17018|55636,87500000.0,127461872.0,123,3.285,6.127,7167,8.032306528688592,8.195678769952158,0.16149197749531152,0.04359435895344519
419709,Last Flag Flying,2017-11-03,2017,11,Drama|Comedy,Drama,Steve Carell|Bryan Cranston|Laurence Fishburne|J. Quinton Johnson|Deanna Reed-Foster,4495|17419|2975|1552463|1560230,25000000.0,1872950.0,125,2.2466,6.763,487,7.506625900979342,6.38121204125199,0.0312565117732861,0.000638899115671754
681887,Cosmic Sin,2021-03-12,2021,3,Science Fiction|Action|Adventure,Science Fiction,Bruce Willis|Adelaide Kane|Frank Grillo|Lochlyn Munro|Costas Mandylor,62|131781|81685|58058|36055,20000000.0,349757.0,88,2.1334,4.0,578,7.366250195080042,5.608986825790343,0.02083767451552407,0.00011791800766703975
845781,Red One,2024-10-31,2024,10,Action|Comedy|Fantasy,Action,Dwayne Johnson|Chris Evans|Lucy Liu|J.K. Simmons|Bonnie Hunt,18918|16828|140|18999|5149,250000000.0,185700759.0,124,8.967,6.991,2999,8.397934489622694,8.268808159483115,0.5001041883725776,0.06351393570978621
124905,Godzilla,2014-05-14,2014,5,Action|Drama|Science Fiction,Action,Aaron Taylor-Johnson|Elizabeth Olsen|Juliette Binoche|Bryan Cranston|Ken Watanabe,27428|550843|1137|17419|3899,160000000.0,524978362.0,123,7.7612,6.353,9697,8.327950930875573,8.843972350936538,0.312565117732861,0.17955781296770662
26602,Summer Catch,2001-08-22,2001,8,Comedy|Romance,Comedy,Freddie Prinze Jr.|Jessica Biel|Fred Ward|Matthew Lillard|Brian Dennehy,33260|10860|10430|26457|6197,34000000.0,19693891.0,104,1.6014,5.4,213,7.781289561247251,7.5441421782948614,0.050010418837257764,0.006734235417681179
59387,The Powerpuff Girls Movie,2002-07-03,2002,7,Animation|Action|Family,Animation,Cathy Cavadini|Tara Strong|E. G. Daily|Roger L. Jackson|Tom Kane,64948|15762|15274|51957|71535,11000000.0,16426471.0,74,1.5874,6.8,344,7.284390731788479,7.458542308837381,0.002083767451552407,0.005616672448368187
59436,Midnight in Paris,2011-05-11,2011,5,Fantasy|Comedy|Romance,Fantasy,Owen Wilson|Rachel McAdams|Kathy Bates|Kurt Fuller|Adrien Brody,887|53714|8534|29685|3490,17000000.0,151119219.0,94,4.5779,7.515,7691,7.37648866586798,8.325359449347896,0.014586372160866848,0.05168593425119932
59440,Warrior,2011-09-09,2011,9,Drama|Action,Drama,Joel Edgerton|Tom Hardy|Nick Nolte|Jennifer Morrison|Frank Grillo,33192|2524|1733|41421|81685,25000000.0,23300000.0,140,6.0036,7.844,4965,7.5439797619224045,7.513395664262411,0.0312565117732861,0.007967640943051748
26688,Sorority Row,2009-09-09,2009,9,Horror|Mystery,Horror,Briana Evigan|Leah Pipes|Rumer Willis|Margo Harshman|Audrina Patridge,54499|83285|20848|79793|81015,12500000.0,27206120.0,101,1.9805,5.6,611,7.263511915990654,7.601268518026417,0.005209418628881017,0.009303659901646865
321612,Beauty and the Beast,2017-03-16,2017,3,Family|Fantasy|Romance,Family,Emma Watson|Dan Stevens|Luke Evans|Kevin Kline|Emma Thompson,10990|221018|114019|8945|7056,160000000.0,1266115964.0,129,10.3167,6.968,15957,8.312805877076613,9.211159378695983,0.312565117732861,0.4330507643362574
550988,Free Guy,2021-08-11,2021,8,Comedy|Adventure|Science Fiction,Comedy,Ryan Reynolds|Jodie Comer|Lil Rel Howery|Joe Keery|Utkarsh Ambudkar,10859|1388593|1488961|1467219|929511,110000000.0,331526598.0,115,10.6732,7.453,9695,8.106612886273082,8.585738577798178,0.20837674515524068,0.11339107352353475
157841,The Young and Prodigious T.S. Spivet,2013-10-16,2013,10,Adventure|Drama|Family,Adventure,Kyle Catlett|Helena Bonham Carter|Judy Davis|Callum Keith Rennie|Niamh Wilson,1043693|1283|351|540|51042,33000000.0,9494789.0,105,2.0762,6.875,879,7.649187222184661,7.1081586127042895,0.04792665138570536,0.003245813753050959
321697,Steve Jobs,2015-10-09,2015,10,Drama|History,Drama,Michael Fassbender|Kate Winslet|Seth Rogen|Jeff Daniels|Michael Stuhlbarg,17288|204|19274|8447|72873,30000000.0,34400000.0,122,2.5783,6.777,4345,7.600402114697048,7.659839303182572,0.04167534903104814,0.011764198765239958
616651,Stillwater,2021-07-29,2021,7,Drama|Crime|Thriller,Drama,Matt Damon|Camille Cottin|Abigail Breslin|Lilou Siauvaud|Deanna Dunagan,1892|1348474|17140|3101528|204271,20000000.0,19754272.0,139,3.4146,6.637,1396,7.366250195080042,7.3608812323162836,0.02083767451552407,0.006754887666137173
321741,Concussion,2015-11-12,2015,11,Drama,Drama,Will Smith|Alec Baldwin|Albert Brooks|Gugu Mbatha-Raw|David Morse,2888|7447|13|1216606|52,35000000.0,50400000.0,123,2.2947,7.077,2698,7.667348905884645,7.825711392530451,0.05209418628881017,0.017236714544970715
452832,Serenity,2019-01-24,2019,1,Thriller|Mystery|Drama,Thriller,Matthew McConaughey|Anne Hathaway|Jason Clarke|Diane Lane|Djimon Hounsou,10297|1813|76512|2882|938,25000000.0,14500000.0,102,3.3085,5.453,1618,7.48823849038572,7.251666491247249,0.0312565117732861,0.004957757264199831
59678,Attack the Block,2011-05-12,2011,5,Action|Comedy|Science Fiction,Action,John Boyega|Jodie Whittaker|Nick Frost|Alex Esmail|Luke Treadaway,236695|66431|11109|972040|103351,14350531.0,3964682.0,88,1.917,6.463,2239,7.302907728477432,6.7442481428370735,0.009065494894769745,0.0013543388892322398
616747,Haunted Mansion,2023-07-26,2023,7,Comedy|Drama|Fantasy,Comedy,Rosario Dawson|Chase W. Dillon|LaKeith Stanfield|Owen Wilson|Tiffany Haddish,5916|2461073|1200864|887|1230868,157800000.0,117449790.0,123,3.8635,6.431,1219,8.212263751132182,8.084008994235754,0.3079808293394457,0.0401699041576353
158011,The Call,2013-03-14,2013,3,Crime|Thriller,Crime,Halle Berry|Abigail Breslin|Morris Chestnut|Michael Eklund|David Otunga,4587|17140|9779|67979|226501,13000000.0,68572378.0,96,3.332,6.794,3039,7.244616628619238,7.966822496613583,0.0062513023546572205,0.023452253629985216
551271,Medieval,2022-09-08,2022,9,Action|Drama|History,Action,Ben Foster|Sophie Lowe|Michael Caine|Roland Møller|Magnus Samuelsson,11107|103994|3895|141876|929608,23000000.0,4311284.0,126,2.5825,6.9,533,7.393334317993741,6.666213118656969,0.02708897687018129,0.0014728879463751297
616820,Halloween Ends,2022-10-12,2022,10,Horror|Thriller,Horror,Jamie Lee Curtis|Andi Matichak|James Jude Courtney|Rohan Campbell|Will Patton,8944|1511997|1267684|1196041|883,33000000.0,105400796.0,111,3.4844,6.031,1992,7.550120426642304,8.054450374297828,0.04792665138570536,0.03604875979545522
649609,Renfield,2023-04-07,2023,4,Comedy|Fantasy|Horror,Comedy,Nicholas Hoult|Nicolas Cage|Awkwafina|Ben Schwartz|Shohreh Aghdashloo,3292|2963|1625558|222121|21041,65000000.0,26874347.0,93,3.0345,6.451,2093,7.827070107877054,7.443494674573259,0.11460720983538236,0.009190182840535077
190859,American Sniper,2014-12-25,2014,12,War|Action,War,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,51329|23459|59219|1530518|163139,58800000.0,542300000.0,133,7.0606,7.412,13563,7.8932082747539605,8.85807055197654,0.10168785163575746,0.18548237154806813
27022,The Sorcerer's Apprentice,2010-07-13,2010,7,Fantasy|Adventure|Action,Fantasy,Nicolas Cage|Jay Baruchel|Alfred Molina|Teresa Palmer|Toby Kebbell,2963|449|658|20374|20286,150000000.0,215300000.0,109,4.2025,6.1,5231,8.335464799196826,8.49241756887734,0.2917274432173369,0.07363783029982081
289222,The Zookeeper's Wife,2017-03-24,2017,3,Drama|History|War,Drama,Jessica Chastain|Daniel Brühl|Johan Heldenbergh|Michael McElhatton|Timothy Radford,83002|3872|115742|73288|1808652,20000000.0,26152835.0,126,2.9302,7.323,1563,7.409715887971286,7.526204664016606,0.02083767451552407,0.008943402477706008
59859,Kick-Ass 2,2013-07-17,2013,7,Action|Adventure|Crime,Action,Aaron Taylor-Johnson|Chloë Grace Moretz|Christopher Mintz-Plasse|Lyndsy Fonseca|Jim Carrey,27428|56734|54691|116882|206,28000000.0,60795985.0,103,4.0445,6.404,6527,7.577831312953218,7.914548184580279,0.03750781412794332,0.02079247654236723
59860,Monte Carlo,2011-07-01,2011,7,Adventure|Comedy|Romance,Adventure,Selena Gomez|Katie Cassidy|Leighton Meester|Cory Monteith|Andie MacDowell,77948|55775|85825|33352|1533,20000000.0,39800000.0,109,3.9851,6.791,2307,7.447069752017082,7.745922821332598,0.02083767451552407,0.013611172840899088
59861,Larry Crowne,2011-06-30,2011,6,Comedy|Romance|Drama,Comedy,Tom Hanks|Julia Roberts|Bryan Cranston|Cedric the Entertainer|Pam Grier,31|1204|17419|5726|2230,30000000.0,75055070.0,98,3.2141,5.992,1407,7.62316100590154,8.021419786225295,0.04167534903104814,0.025669543271556114
223702,Sausage Party,2016-07-11,2016,7,Adventure|Animation|Comedy|Fantasy,Adventure,Seth Rogen|Kristen Wiig|Jonah Hill|Bill Hader|Michael Cera,19274|41091|21007|19278|39995,19000000.0,140705322.0,89,6.0858,5.752,7676,7.39657156453891,8.266128488906594,0.01875390706397166,0.048124045772387394
190955,Blood Ties,2013-08-22,2013,8,Thriller|Crime|Drama,Thriller,Clive Owen|Billy Crudup|Marion Cotillard|Mila Kunis|Zoe Saldaña,2296|8289|8293|18973|8691,25500000.0,2415472.0,128,2.4376,6.131,499,7.537213467897653,6.513675233144619,0.032298395499062306,0.0008244591285374471
387592,Early Man,2018-01-26,2018,1,Family|Comedy|Animation|Adventure,Family,Eddie Redmayne|Tom Hiddleston|Maisie Williams|Timothy Spall|Miriam Margolyes,37632|91606|1181313|9191|6199,50000000.0,53431158.0,89,4.8306,6.136,867,7.797152496432402,7.825977081931136,0.08335069806209627,0.018273468294086784
682507,Where the Crawdads Sing,2022-07-14,2022,7,Drama|Mystery|Romance,Drama,Daisy Edgar-Jones|Taylor John Smith|Harris Dickinson|David Strathairn|Michael Hyatt,2230991|1369329|1716493|11064|61084,24000000.0,144353965.0,126,5.0563,7.5,2260,7.411817719298507,8.191035200679915,0.029172744321733696,0.049371999296893905
59961,Safe House,2012-02-08,2012,2,Action|Thriller,Action,Denzel Washington|Ryan Reynolds|Vera Farmiga|Brendan Gleeson|Sam Shepard,5292|10859|21657|2039|9880,85000000.0,208076205.0,115,4.6028,6.489,3887,8.06647624724709,8.455279739748658,0.1562825588664305,0.07116705954188081
59962,This Means War,2012-02-14,2012,2,Action|Comedy|Romance,Action,Reese Witherspoon|Chris Pine|Tom Hardy|Til Schweiger|Chelsea Handler,368|62064|2524|1844|151254,65000000.0,156974557.0,98,3.4148,6.18,3573,7.949970679895603,8.332886588197887,0.11460720983538236,0.05368864860124039
59965,Abduction,2011-09-22,2011,9,Thriller|Action|Mystery,Thriller,Taylor Lautner|Lily Collins|Alfred Molina|Sigourney Weaver|Jason Isaacs,84214|112561|658|10205|11355,35000000.0,82087155.0,106,3.8751,5.838,3006,7.6901077940546605,8.060314952440262,0.05209418628881017,0.02807474302948786
59967,Looper,2012-09-26,2012,9,Action|Thriller|Science Fiction,Action,Joseph Gordon-Levitt|Bruce Willis|Emily Blunt|Paul Dano|Noah Segan,24045|62|5081|17142|48312,30000000.0,47042000.0,118,5.8302,6.905,10808,7.614178581221205,7.80954309666181,0.04167534903104814,0.016088170295699724
27205,Inception,2010-07-15,2010,7,Action|Science Fiction|Adventure,Action,Leonardo DiCaprio|Joseph Gordon-Levitt|Ken Watanabe|Tom Hardy|Elliot Page,6193|24045|3899|2524|27578,160000000.0,839030630.0,148,29.0722,8.372,38990,8.363493521668724,9.083151355384013,0.312565117732861,0.28697381248584614
256591,Focus,2015-02-25,2015,2,Romance|Comedy|Crime,Romance,Will Smith|Margot Robbie|Adrian Martinez|Gerald McRaney|Rodrigo Santoro,2888|234352|94432|29512|17289,50100000.0,153962963.0,105,7.0184,6.868,8235,7.823118588128829,8.310697120101759,0.08355907480725151,0.052658586370793986
354912,Coco,2017-10-27,2017,10,Family|Animation|Music|Adventure,Family,Anthony Gonzalez|Gael García Bernal|Benjamin Bratt|Alanna Ubach|Renée Victor,1193391|258|4589|10402|154004,175000000.0,814641172.0,105,21.7609,8.197,20813,8.351723942925837,9.019652249698984,0.34382162950614714,0.27863183162559113
486131,Shaft,2019-06-14,2019,6,Action|Crime|Comedy|Mystery,Action,Samuel L. Jackson|Jessie T. Usher|Regina Hall|Alexandra Shipp|Richard Roundtree,2231|198847|35705|1253199|6487,30000000.0,21360215.0,111,3.4949,6.533,1839,7.567419736433345,7.419904092446752,0.04167534903104814,0.007304171941690182
453395,Doctor Strange in the Multiverse of Madness,2022-05-04,2022,5,Fantasy|Action|Adventure,Fantasy,Benedict Cumberbatch|Xochitl Gomez|Elizabeth Olsen|Chiwetel Ejiofor|Benedict Wong,71580|1912381|550843|5294|30082,290000000.0,955775804.0,126,13.9468,7.225,10196,8.494004480359434,9.011962514831241,0.5834548864346739,0.32690442541849696
453405,Gemini Man,2019-10-02,2019,10,Science Fiction|Action|Adventure|Thriller|Drama,Science Fiction,Will Smith|Mary Elizabeth Winstead|Clive Owen|Benedict Wong|Douglas Hodge,2888|17628|2296|30082|80149,140000000.0,173469516.0,117,5.246,6.265,5413,8.236426512352416,8.32952164480509,0.2708897687018129,0.05933045631458488
224141,Into the Woods,2014-12-24,2014,12,Fantasy|Comedy,Fantasy,Anna Kendrick|Meryl Streep|Lilla Crawford|James Corden|Emily Blunt,84223|5064|1127625|55466|5081,50000000.0,212902372.0,125,3.1316,5.76,4389,7.822800948881948,8.452011447653433,0.08335069806209627,0.07281776423332555
60304,Hansel & Gretel: Witch Hunters,2013-01-17,2013,1,Fantasy|Horror|Action,Fantasy,Jeremy Renner|Gemma Arterton|Famke Janssen|Pihla Viitala|Derek Mears,17604|59620|10696|93564|51300,50000000.0,226349749.0,88,4.8128,6.098,7052,7.829643290539135,8.485453301718577,0.08335069806209627,0.07741720066010607
60307,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,2011,3,Family|Comedy,Family,Zachary Gordon|Devon Bostick|Robert Capron|Steve Zahn|Rachael Harris,89819|90498|111922|18324|46074,18000000.0,72200000.0,99,2.9978,6.709,1239,7.4013122597326655,8.00457694751959,0.016670139612419255,0.024693017294853868
60308,Moneyball,2011-09-23,2011,9,Drama,Drama,Brad Pitt|Jonah Hill|Philip Seymour Hoffman|Robin Wright|Chris Pratt,287|21007|1233|32|73457,50000000.0,110206216.0,134,8.8305,7.29,5693,7.845009751380918,8.188245840970623,0.08335069806209627,0.03769236834409483
60309,The Conspirator,2011-04-15,2011,4,Crime|Drama|History,Crime,James McAvoy|Robin Wright|Evan Rachel Wood|Kevin Kline|Alexis Bledel,5530|32|38940|8945|6279,25000000.0,15478800.0,122,2.2045,6.6,489,7.5439797619224045,7.3357770349840425,0.0312565117732861,0.00529253841702486
27573,The Bounty Hunter,2010-03-16,2010,3,Action|Comedy|Romance,Action,Jennifer Aniston|Gerard Butler|Jason Sudeikis|Jeff Garlin|Ritchie Coster,4491|17276|58224|60074|13939,40000000.0,136300000.0,110,2.6462,5.8,3029,7.761433528460187,8.293869395450416,0.0625130235465722,0.046617283637400204
27576,Salt,2010-07-21,2010,7,Action|Mystery|Thriller,Action,Angelina Jolie|Liev Schreiber|Chiwetel Ejiofor|Daniel Olbrychski|August Diehl,11701|23626|5294|7107|6091,110000000.0,293329073.0,100,5.1584,6.412,5876,8.20076622365814,8.62672864911801,0.20837674515524068,0.10032628862921225
289720,Outcast,2014-09-26,2014,9,Action|Adventure,Action,Nicolas Cage|Hayden Christensen|Liu Yifei|Andy On Chi-Kit|Anoja Dias Bolt,2963|17244|122503|63585|1358971,25000000.0,5148503.0,98,3.8107,5.156,502,7.5217709597490225,6.835511935115475,0.0312565117732861,0.00175924383316203
27578,The Expendables,2010-08-07,2010,8,Thriller|Adventure|Action,Thriller,Sylvester Stallone|Jason Statham|Jet Li|Dolph Lundgren|Eric Roberts,16483|976|1336|16644|21315,80000000.0,274470394.0,103,10.3952,6.3,8226,8.062463527885319,8.597869045482563,0.14586372160866848,0.09387601247843869
