tmdb_id,title,release_date,release_year,release_window,genres,genre_bn,budget,revenue,budget_adj,revenue_adj,profit_ratio,outcome_label,budget_tier,prestige_tier,lead_actor,cast_names,cast_ids,runtime,vote_average,vote_count,popularity
9009,Dark Water,2005-07-08,2005,Summer,Horror|Mystery,Horror,30000000,68357079,48355760.368663594,110181951.0,2.2785692988792743,Break-even,Mid,A-list,Jennifer Connelly,Jennifer Connelly|John C. Reilly|Tim Roth|Dougray Scott|Pete Postlethwaite,6161|4764|3129|15336|4935,105,5.7,1103,1.8758
818,Austin Powers in Goldmember,2002-07-26,2002,Summer,Comedy|Crime,Comedy,63000000,296938801,110239844.35797665,519595035.0,4.713314301431192,Hit,High,Emerging,Mike Myers,Mike Myers|Beyoncé|Seth Green|Michael York|Robert Wagner,12073|14386|13922|13919|9208,94,6.015,3397,4.9907
9012,Jackass: The Movie,2002-10-25,2002,Other,Action|Comedy|Documentary,Action,5000000,64282312,8749193.996664813,112483684.0,12.856462440183485,Blockbuster,Micro,Rising,Johnny Knoxville,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn,9656|56584|56585|56586|110068,85,6.309,1717,3.5055
280217,The Lego Movie 2: The Second Part,2019-02-06,2019,Other,Action|Adventure|Animation|Comedy|Family,Action,99000000,199603202,121880344.15330467,245734414.0,2.016193962259477,Break-even,High,Established,Chris Pratt,Chris Pratt|Elizabeth Banks|Will Arnett|Tiffany Haddish|Stephanie Beatriz,73457|9281|21200|1230868|968367,107,6.657,2402,4.3507
1106739,Juror #2,2024-10-30,2024,Other,Drama|Thriller,Drama,30000000,21418477,30000000.0,21418477.0,0.7139492333333334,Flop,Low,Established,Nicholas Hoult,Nicholas Hoult|Toni Collette|J.K. Simmons|Chris Messina|Gabriel Basso,3292|3051|18999|61659|222122,114,6.884,2421,4.9747
824,Moulin Rouge!,2001-05-18,2001,Spring,Drama|Romance|Music,Drama,52500000,179213434,93318972.33201581,318552638.0,3.413589220278106,Hit,Mid,Rising,Ewan McGregor,Ewan McGregor|Nicole Kidman|John Leguizamo|Jim Broadbent|Richard Roxburgh,3061|2227|5723|388|12206,128,7.531,4816,5.5886
9016,Treasure Planet,2002-11-26,2002,Holiday,Science Fiction|Adventure|Animation|Family|Fantasy,Sci-Fi,140000000,109578115,244977431.90661478,191744037.0,0.7827008206743415,Flop,Mega,Established,Joseph Gordon-Levitt,Joseph Gordon-Levitt|Brian Murray|Emma Thompson|David Hyde Pierce|Martin Short,24045|56618|7056|11076|519,96,7.563,4561,7.4994
353081,Mission: Impossible - Fallout,2018-07-25,2018,Summer,Action|Adventure,Action,178000000,824171374,223152879.33094385,1033237164.0,4.63017625897478,Hit,Mega,A-list,Tom Cruise,Tom Cruise|Henry Cavill|Ving Rhames|Simon Pegg|Rebecca Ferguson,500|73968|10182|11108|933238,147,7.448,9060,8.7989
9023,Spirit: Stallion of the Cimarron,2002-05-24,2002,Spring,Animation|Adventure|Family|Drama|Western,Comedy,80000000,122563539,139987103.946637,214466436.0,1.5320442380303436,Break-even,High,A-list,Matt Damon,Matt Damon|James Cromwell|Daniel Studi|Chopper Bernet|Jeff LeBeau,1892|2505|56658|7222|56659,83,7.687,4860,7.102
834,Underworld: Evolution,2006-01-12,2006,Other,Fantasy|Action|Thriller,Sci-Fi,50000000,111476513,78074404.76190476,174069248.0,2.229530260664049,Break-even,Mid,Established,Kate Beckinsale,Kate Beckinsale|Scott Speedman|Tony Curran|Shane Brolly|Derek Jacobi,3967|100|2220|3969|937,106,6.603,4337,4.399
9029,What Happens in Vegas,2008-05-07,2008,Spring,Comedy|Romance,Comedy,35000000,219400000,51174454.24988388,320790722.0,6.268571432800925,Blockbuster,Mid,Established,Cameron Diaz,Cameron Diaz|Ashton Kutcher|Rob Corddry|Lake Bell|Jason Sudeikis,6941|18976|52997|25703|58224,99,6.111,3274,4.8138
9030,The Eye,2008-02-01,2008,Other,Drama|Horror|Thriller,Drama,12000000,58010320,17545527.17138876,84818470.0,4.834193305876398,Hit,Low,Established,Jessica Alba,Jessica Alba|Alessandro Nivola|Parker Posey|Chloë Grace Moretz|Rade Šerbedžija,56731|4941|7489|56734|1118,98,5.893,1138,2.6524
9035,Slither,2006-03-31,2006,Spring,Horror|Science Fiction|Comedy,Horror,15000000,12834936,23422321.42857143,20041600.0,0.8556624099416765,Flop,Low,Established,Nathan Fillion,Nathan Fillion|Michael Rooker|Elizabeth Banks|Gregg Henry|Tania Saulnier,51797|12132|9281|2518|59244,96,6.5,1696,3.8575
9036,Eight Below,2006-02-17,2006,Other,Adventure|Drama|Family,Action,40000000,120453565,62459523.80952381,188086808.0,3.011339128578508,Hit,Mid,Established,Paul Walker,Paul Walker|Moon Bloodgood|Jason Biggs|Bruce Greenwood|Wendy Crewson,8167|56455|21593|21089|19957,120,7.033,1806,2.9663
361292,Suspiria,2018-10-26,2018,Other,Horror|Mystery|Drama,Horror,20000000,7953089,25073357.22819594,9970532.0,0.3976544468798841,Flop,Low,Established,Dakota Johnson,Dakota Johnson|Tilda Swinton|Mia Goth|Angela Winkler|Ingrid Caven,118545|3063|1137824|10255|45195,152,6.905,2741,3.9247
9038,The Heartbreak Kid,2007-10-05,2007,Other,Comedy|Romance,Comedy,60000000,128453183,91113169.31982633,195062944.0,2.140886388391212,Break-even,Mid,Established,Ben Stiller,Ben Stiller|Malin Åkerman|Michelle Monaghan|Jerry Stiller|Rob Corddry,7399|50463|11705|26042|52997,116,5.748,1734,3.3221
9039,Trapped,2002-09-20,2002,Other,Thriller|Crime,Action,30000000,13414416,52495163.97998888,23473066.0,0.44714720786371703,Flop,Mid,Established,Charlize Theron,Charlize Theron|Courtney Love|Stuart Townsend|Kevin Bacon|Pruitt Taylor Vince,6885|7621|56778|4724|3201,106,6.161,613,2.2962
9042,The Cave,2005-08-26,2005,Summer,Action|Adventure|Horror|Thriller,Action,30000000,33296457,48355760.368663594,53669183.0,1.1098818959897838,Break-even,Mid,Established,Cole Hauser,Cole Hauser|Lena Headey|Morris Chestnut|Eddie Cibrian|Piper Perabo,6614|17286|9779|55541|15555,97,5.447,1011,2.9363
9043,The Family Stone,2005-12-15,2005,Holiday,Comedy|Drama|Romance,Comedy,19000000,92884429,30625314.900153607,149716573.0,4.888654157128326,Hit,Low,Rising,Dermot Mulroney,Dermot Mulroney|Sarah Jessica Parker|Diane Keaton|Luke Wilson|Claire Danes,20212|520|3092|36422|6194,103,6.294,1124,2.7386
9044,Tristan & Isolde,2006-04-07,2006,Spring,Drama|Romance,Drama,31000000,28000000,48406130.952380955,43721667.0,0.903225813337793,Flop,Mid,Rising,James Franco,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Mark Strong,17051|3971|17328|2482|2983,125,6.676,839,2.7016
853,Enemy at the Gates,2001-02-28,2001,Other,War|History,Action,68000000,96976270,120870287.97289667,172375731.0,1.4261216208788436,Break-even,High,Established,Jude Law,Jude Law|Joseph Fiennes|Rachel Weisz|Ed Harris|Bob Hoskins,9642|12763|3293|228|382,131,7.416,3993,5.7783
1082195,The Order,2024-12-05,2024,Holiday,Crime|Drama|Thriller,Horror,20000000,1970445,20000000.0,1970445.0,0.09852225,Flop,Low,Established,Jude Law,Jude Law|Nicholas Hoult|Tye Sheridan|Jurnee Smollett|Alison Oliver,9642|3292|1034681|59017|2981449,116,6.578,858,4.5286
855,Black Hawk Down,2001-12-28,2001,Holiday,Action|War|History,Action,92000000,172989651,163530389.61038962,307489837.0,1.880322291976391,Break-even,High,Rising,Josh Hartnett,Josh Hartnett|Eric Bana|Ewan McGregor|Tom Sizemore|William Fichtner,2299|8783|3061|3197|886,145,7.393,6301,6.9109
1114967,Good Fortune,2025-10-14,2025,Other,Comedy|Fantasy,Comedy,30000000,26117423,29595361.955499843,25765153.0,0.8705807700119019,Flop,Low,A-list,Keanu Reeves,Keanu Reeves|Aziz Ansari|Seth Rogen|Keke Palmer|Sandra Oh,6384|86626|19274|74688|25540,97,6.93,575,5.3299
508763,A Dog's Way Home,2019-01-10,2019,Other,Drama|Adventure|Family,Drama,18000000,17643857,22160062.57332812,21721610.0,0.9802142899246213,Flop,Low,Established,Bryce Dallas Howard,Bryce Dallas Howard|Jonah Hauer-King|Alexandra Shipp|Ashley Judd|Edward James Olmos,18997|1599391|1253199|15852|587,96,7.4,1177,2.6386
9053,DOA: Dead or Alive,2006-09-07,2006,Other,Adventure|Action|Thriller,Action,21000000,7600000,32791250.0,11867310.0,0.3619047764266382,Flop,Low,Emerging,Devon Aoki,Devon Aoki|Jaime Pressly|Matthew Marsden|Holly Valance|Sarah Carter,6278|56824|12793|55776|56825,87,5.3,901,4.2599
50014,The Help,2011-08-09,2011,Summer,Drama,Drama,25000000,216600000,34992885.726989776,303178362.0,8.664000001753516,Blockbuster,Low,A-list,Emma Stone,Emma Stone|Viola Davis|Bryce Dallas Howard|Octavia Spencer|Jessica Chastain,54693|19492|18997|6944|83002,146,8.198,8947,10.1903
866,Finding Neverland,2004-10-29,2004,Other,Drama|Fantasy,Drama,25000000,116766556,41661725.78083642,194587849.0,4.670662229011805,Hit,Mid,A-list,Johnny Depp,Johnny Depp|Kate Winslet|Julie Christie|Dustin Hoffman|Freddie Highmore,85|204|1666|4483|1281,106,7.319,3720,4.0311
869,Planet of the Apes,2001-07-26,2001,Summer,Thriller|Science Fiction|Action|Adventure,Action,100000000,362211740,177750423.48955393,643832902.0,3.62211740124398,Hit,High,A-list,Mark Wahlberg,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Paul Giamatti,13240|3129|1283|61981|13242,120,5.768,4380,5.5637
9072,Little Man,2006-08-31,2006,Summer,Comedy|Crime,Comedy,64000000,104003322,99935238.0952381,162399949.0,1.6250519045667668,Break-even,Mid,Rising,Marlon Wayans,Marlon Wayans|Shawn Wayans|Kerry Washington|John Witherspoon|Tracy Morgan,9562|35690|11703|56902|56903,98,5.935,1878,8.4643
58224,Mr. Popper's Penguins,2011-06-17,2011,Summer,Comedy|Family,Comedy,55000000,187361754,76984348.5993775,262253138.0,3.4065773468416487,Hit,Mid,A-list,Jim Carrey,Jim Carrey|Carla Gugino|Angela Lansbury|Ophelia Lovibond|Madeline Carroll,206|17832|14730|82639|62564,94,5.975,3149,2.3652
50035,Lovely & Amazing,2002-08-02,2002,Summer,Comedy|Drama|Romance,Comedy,250000,4186931,437459.69983324065,7326454.0,16.747723282379702,Blockbuster,Micro,Rising,Catherine Keener,Catherine Keener|Brenda Blethyn|Emily Mortimer|Raven Goodwin|Aunjanue Ellis-Taylor,2229|4154|1246|21128|53923,92,6.0,88,1.6546
25462,Two Can Play That Game,2001-09-07,2001,Other,Comedy|Romance,Comedy,13000000,22391450,23107555.053642012,39800897.0,1.722419222094504,Break-even,Low,Emerging,Vivica A. Fox,Vivica A. Fox|Morris Chestnut|Anthony Anderson|Gabrielle Union|Wendy Raquel Robinson,2535|9779|18471|17773|52116,90,6.4,90,1.8256
303991,Demolition,2016-04-06,2016,Spring,Comedy|Drama,Comedy,10000000,4366460,13116500.0,5727267.0,0.4366459802538787,Flop,Low,A-list,Jake Gyllenhaal,Jake Gyllenhaal|Naomi Watts|Chris Cooper|Judah Lewis|C.J. Wilson,131|3489|2955|1538780|1363367,101,6.84,2473,3.8413
889,The Flintstones in Viva Rock Vegas,2000-04-28,2000,Spring,Comedy|Family|Romance,Comedy,83000000,59468275,151730940.76655054,108712980.0,0.7164852432257907,Flop,High,Emerging,Mark Addy,Mark Addy|Stephen Baldwin|Kristen Johnston|Jane Krakowski|Joan Collins,13633|9045|13635|13636|13637,91,4.779,800,2.3423
9081,Waking Life,2001-10-19,2001,Other,Animation|Drama|Fantasy,Comedy,2000000,3176880,3555008.4697910785,5646918.0,1.588440097396409,Break-even,Micro,Established,Ethan Hawke,Ethan Hawke|Julie Delpy|Wiley Wiggins|Bill Wise|Alex E. Jones,569|1146|56934|71658|57970,101,7.477,940,1.9375
402298,Denial,2016-09-30,2016,Other,Drama|History,Drama,10000000,7994527,13116500.0,10486021.0,0.7994526741127588,Flop,Low,Established,Rachel Weisz,Rachel Weisz|Tom Wilkinson|Timothy Spall|Andrew Scott|Jack Lowden,3293|207|9191|125660|1334638,109,6.844,692,2.5226
493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,2023,Spring,Adventure|Fantasy|Comedy,Action,151000000,208200000,156002244.8162467,215097135.0,1.378807947625116,Break-even,High,Rising,Chris Pine,Chris Pine|Michelle Rodriguez|Justice Smith|Sophia Lillis|Hugh Grant,62064|17647|1029934|1481238|3291,134,7.327,4506,8.0768
246655,X-Men: Apocalypse,2016-05-18,2016,Spring,Science Fiction|Fantasy|Action,Sci-Fi,178000000,543934787,233473700.0,713452063.0,3.055813408533809,Hit,Mega,Rising,James McAvoy,James McAvoy|Michael Fassbender|Jennifer Lawrence|Nicholas Hoult|Oscar Isaac,5530|17288|72129|3292|25072,144,6.522,13685,9.1395
58244,Upside Down,2012-09-27,2012,Other,Romance|Science Fiction|Drama|Fantasy,Drama,60000000,22187813,82263763.06620209,30420883.0,0.36979688098535773,Flop,Mid,A-list,Kirsten Dunst,Kirsten Dunst|Jim Sturgess|Timothy Spall|James Kidnie|Holly Uloth,205|38941|9191|38565|85168,104,6.272,2602,2.4241
9093,The Four Feathers,2002-09-08,2002,Other,Action|Adventure|Drama|Romance|War,Action,35000000,29882645,61244357.976653695,52289812.0,0.8537898628953354,Flop,Mid,Rising,Heath Ledger,Heath Ledger|Wes Bentley|Kate Hudson|Djimon Hounsou|Alex Jennings,1810|8210|11661|938|15739,132,6.628,585,2.065
394117,The Florida Project,2017-10-06,2017,Other,Drama,Drama,2000000,11303040,2568714.810281518,14517143.0,5.651519951492395,Blockbuster,Micro,Emerging,Brooklynn Prince,Brooklynn Prince|Bria Vinaite|Willem Dafoe|Christopher Rivera|Valeria Cotto,1704640|1704641|5293|1817811|1704642,112,7.43,3069,6.1174
664469,Amsterdam,2022-09-27,2022,Other,Mystery|Comedy|Drama,Horror,80000000,31245810,86052450.83801746,33609732.0,0.39057262951482863,Flop,Mid,Established,Christian Bale,Christian Bale|Margot Robbie|John David Washington|Alessandro Nivola|Andrea Riseborough,3894|234352|1117313|4941|127558,134,6.068,1805,3.8822
484247,A Simple Favor,2018-09-13,2018,Other,Thriller|Comedy|Mystery,Action,20000000,97644617,25073357.22819594,122413918.0,4.882230843117447,Hit,Low,Established,Anna Kendrick,Anna Kendrick|Blake Lively|Henry Golding|Rupert Friend|Linda Cardellini,84223|59175|1807132|36669|1817,117,6.642,4550,3.1935
920,Cars,2006-06-08,2006,Summer,Animation|Adventure|Comedy|Family,Comedy,120000000,461983149,187378571.42857143,721381187.0,3.8498595730568366,Hit,High,Established,Owen Wilson,Owen Wilson|Paul Newman|Bonnie Hunt|Larry the Cable Guy|Cheech Marin,887|3636|5149|15897|11159,117,7.024,15020,12.0681
921,Cinderella Man,2005-06-02,2005,Summer,Romance|Drama|History,Drama,88000000,108539911,141843563.74807987,174950998.0,1.2334080826587264,Break-even,High,Established,Russell Crowe,Russell Crowe|Renée Zellweger|Paul Giamatti|Craig Bierko|Paddy Considine,934|9137|13242|14886|14887,144,7.572,2390,3.838
924,Dawn of the Dead,2004-03-19,2004,Spring,Horror|Action,Horror,26000000,102278712,43328194.81206988,170444306.0,3.9337966130202027,Hit,Mid,Emerging,Sarah Polley,Sarah Polley|Ving Rhames|Jake Weber|Ty Burrell|Mekhi Phifer,98|10182|4177|15232|327,101,7.052,4425,6.7351
312221,Creed,2015-11-25,2015,Holiday,Drama,Drama,37000000,173600000,49145367.088607594,230584749.0,4.691891884422447,Hit,Mid,Established,Michael B. Jordan,Michael B. Jordan|Sylvester Stallone|Tessa Thompson|Phylicia Rashād|Andre Ward,135651|16483|62561|119598|1746871,133,7.403,7903,9.2552
869291,Cuckoo,2024-02-16,2024,Other,Horror|Mystery|Thriller,Horror,7000000,6680396,7000000.0,6680396.0,0.9543422857142857,Flop,Micro,A-list,Hunter Schafer,Hunter Schafer|Jan Bluthardt|Marton Csokas|Dan Stevens|Jessica Henwick,2340180|1503539|20982|221018|1202689,103,5.7,481,3.5341
17332,The Soloist,2009-04-24,2009,Spring,Drama|Music,Drama,60000000,38332994,88054825.17482518,56256751.0,0.6388832285829553,Flop,Mid,A-list,Robert Downey Jr.,Robert Downey Jr.|Jamie Foxx|Catherine Keener|Tom Hollander|Nelsan Ellis,3223|134|2229|2441|81697,117,6.671,820,2.232
950,Ice Age: The Meltdown,2006-03-29,2006,Spring,Animation|Family|Comedy|Adventure,Comedy,80000000,660998756,124919047.61904763,1032141688.0,8.262484446308084,Blockbuster,High,Emerging,Ray Romano,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott,15757|5723|5724|15758|57599,91,6.716,10287,8.5056
953,Madagascar,2005-05-25,2005,Spring,Animation|Adventure|Comedy|Family,Comedy,75000000,542064525,120889400.92165898,873731409.0,7.227526998551443,Blockbuster,High,Established,Ben Stiller,Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Sacha Baron Cohen,7399|2632|14409|9575|6730,86,6.921,11642,13.2903
254904,The November Man,2014-08-27,2014,Summer,Crime|Action|Thriller,Horror,15000000,32600000,19949049.429657795,43355934.0,2.173333328631876,Break-even,Low,A-list,Pierce Brosnan,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehić,517|972356|18182|17200|1357023,108,6.103,1585,4.9748
955,Mission: Impossible II,2000-05-24,2000,Spring,Adventure|Action|Thriller,Action,125000000,546388108,228510452.96167248,998843152.0,4.371104862181222,Hit,Mega,A-list,Tom Cruise,Tom Cruise|Dougray Scott|Thandiwe Newton|Ving Rhames|Richard Roxburgh,500|15336|9030|10182|12206,123,6.143,7502,8.2391
956,Mission: Impossible III,2006-04-25,2006,Spring,Adventure|Action|Thriller,Action,150000000,398479497,234223214.2857143,622220991.0,2.656529981016277,Hit,Mega,A-list,Tom Cruise,Tom Cruise|Philip Seymour Hoffman|Ving Rhames|Billy Crudup|Michelle Monaghan,500|1233|10182|8289|11705,126,6.762,7553,7.7295
500664,Upgrade,2018-05-31,2018,Spring,Action|Thriller|Science Fiction,Action,3000000,16976561,3761003.5842293906,21282969.0,5.658853687149773,Blockbuster,Micro,Rising,Logan Marshall-Green,Logan Marshall-Green|Betty Gabriel|Harrison Gilbertson|Melanie Vallejo|Benedict Hardie,130253|1660452|127281|82606|1275904,100,7.504,4937,6.1172
533444,Waves,2019-11-15,2019,Holiday,Romance|Drama,Drama,6000000,2576990,7386687.524442706,3172570.0,0.42949833595937265,Flop,Micro,Emerging,Kelvin Harrison Jr.,Kelvin Harrison Jr.|Taylor Russell|Renée Elise Goldsberry|Sterling K. Brown|Lucas Hedges,1344361|1353827|87932|1225953|1105079,136,7.4,799,4.5233
263109,Shaun the Sheep Movie,2015-02-05,2015,Other,Family|Animation|Comedy|Adventure,Comedy,25000000,106209378,33206329.11392405,141072942.0,4.248375106926391,Hit,Low,Emerging,Justin Fletcher,Justin Fletcher|John Sparkes|Omid Djalili|Rich Webber|Kate Harbour,224354|1212388|41379|1235023|124557,85,6.99,1502,3.0763
467909,In the Heights,2021-06-10,2021,Summer,Drama|Romance,Drama,55000000,45175167,63895560.394139566,52481684.0,0.8213666751847374,Flop,Mid,Emerging,Anthony Ramos,Anthony Ramos|Corey Hawkins|Leslie Grace|Melissa Barrera|Olga Merediz,1560244|1154054|2286683|1373659|53937,143,7.114,784,2.0361
263115,Logan,2017-02-28,2017,Other,Action|Drama|Science Fiction,Action,97000000,619021436,124582668.29865362,795044765.0,6.381664286512895,Blockbuster,High,Established,Hugh Jackman,Hugh Jackman|Dafne Keen|Patrick Stewart|Elizabeth Rodriguez|Boyd Holbrook,6968|1464650|2387|65421|467645,137,7.819,20283,10.8936
336843,Maze Runner: The Death Cure,2018-01-10,2018,Other,Science Fiction|Action|Adventure|Thriller,Sci-Fi,62000000,288418190,77727407.4074074,361580615.0,4.6519062845461825,Hit,Mid,Rising,Dylan O'Brien,Dylan O'Brien|Kaya Scodelario|Thomas Brodie-Sangster|Ki Hong Lee|Dexter Darden,527393|115150|25663|1310760|1036196,143,7.082,8334,12.849
205775,In the Heart of the Sea,2015-12-03,2015,Holiday,Thriller|Drama|Adventure|Action|History,Action,100000000,93900000,132825316.4556962,124722972.0,0.9389999988564023,Flop,High,A-list,Chris Hemsworth,Chris Hemsworth|Benjamin Walker|Cillian Murphy|Brendan Gleeson|Ben Whishaw,74568|239996|2037|2039|17064,122,6.76,4325,4.1804
246741,What We Do in the Shadows,2014-06-19,2014,Summer,Comedy|Horror,Comedy,1600000,6300000,2127898.605830165,8378601.0,3.937500112572904,Hit,Micro,Emerging,Jemaine Clement,Jemaine Clement|Taika Waititi|Jonny Brugh|Cori Gonzalez-Macuer|Stu Rutherford,55936|55934|586951|1286794|1286796,86,7.551,3895,4.2388
803796,KPop Demon Hunters,2025-06-20,2025,Summer,Fantasy|Music|Comedy|Animation,Sci-Fi,100000000,24619953,98651206.51833281,24287881.0,0.24619953325645816,Flop,Mid,Emerging,Arden Cho,Arden Cho|May Hong|Ji-young Yoo|Ahn Hyo-seop|Yunjin Kim,144279|1948606|2983147|1571598|28662,96,8.022,2641,39.0913
17379,Last Holiday,2006-01-13,2006,Other,Adventure|Comedy|Drama,Action,45000000,38399961,70266964.28571428,59961082.0,0.8533324672486309,Flop,Mid,Emerging,Queen Latifah,Queen Latifah|LL Cool J|Timothy Hutton|Giancarlo Esposito|Alicia Witt,15758|36424|16327|4808|3128,112,7.259,856,2.9377
74725,Kill List,2011-09-02,2011,Other,Horror|Thriller|Crime,Horror,500000,450275,699857.7145397954,630257.0,0.9005501931409549,Flop,Micro,Emerging,Neil Maskell,Neil Maskell|MyAnna Buring|Harry Simpson|Michael Smiley|Struan Rodger,30433|57578|524107|17078|137927,95,6.202,860,2.1722
713704,Evil Dead Rise,2023-04-12,2023,Spring,Horror|Thriller,Horror,15000000,147156372,15496911.736713247,152031287.0,9.810424785464026,Blockbuster,Low,Emerging,Lily Sullivan,Lily Sullivan|Alyssa Sutherland|Morgan Davies|Gabrielle Echols|Nell Fisher,1186659|220620|144080|3128781|3128782,96,6.913,3596,10.8421
541671,Ballerina,2025-06-04,2025,Summer,Action|Thriller|Crime,Action,90000000,137408107,88786085.86649953,135554755.0,1.526756739832216,Break-even,Mid,A-list,Ana de Armas,Ana de Armas|Keanu Reeves|Ian McShane|Anjelica Huston|Gabriel Byrne,224513|6384|6972|5657|5168,125,7.241,2486,19.2352
1287141,Pillion,2025-11-28,2025,Holiday,Romance|Drama|Comedy,Drama,1000000,6439655,986512.065183328,6352797.0,6.4396546420539025,Blockbuster,Micro,Emerging,Harry Melling,Harry Melling|Alexander Skarsgård|Lesley Sharp|Douglas Hodge|Jake Shears,10982|28846|80366|80149|1024242,107,6.388,160,5.8909
1018,Mulholland Drive,2001-06-06,2001,Summer,Thriller|Drama|Mystery,Action,15000000,20289986,26662563.52343309,36065536.0,1.3526657317966768,Break-even,Low,Established,Naomi Watts,Naomi Watts|Laura Harring|Justin Theroux|Ann Miller|Mark Pellegrino,3489|15007|15009|15008|1236,147,7.803,6966,7.5187
517116,Haunt,2019-09-13,2019,Other,Horror|Thriller,Horror,5000000,2243353,6155572.937035589,2761825.0,0.4486706644938309,Flop,Micro,Emerging,Katie Stevens,Katie Stevens|Will Brittain|Lauryn McClain|Shazi Raja|Andrew Lewis Caldwell,1316972|1140241|80614|1767463|77912,93,6.671,1350,2.466
